"","trial","RT","value"
"315",1,315,21
"316",1,316,21
"317",1,317,22
"318",1,318,23
"319",1,319,23
"320",1,320,24
"321",1,321,25
"322",1,322,26
"323",1,323,27
"324",1,324,28
"325",1,325,28
"326",1,326,29
"327",1,327,31
"328",1,328,32
"329",1,329,33
"330",1,330,34
"331",1,331,35
"332",1,332,36
"333",1,333,38
"334",1,334,39
"335",1,335,40
"336",1,336,42
"337",1,337,43
"338",1,338,45
"339",1,339,46
"340",1,340,48
"341",1,341,49
"342",1,342,51
"343",1,343,53
"344",1,344,55
"345",1,345,57
"346",1,346,58
"347",1,347,60
"348",1,348,62
"349",1,349,64
"350",1,350,67
"351",1,351,69
"352",1,352,71
"353",1,353,73
"354",1,354,75
"355",1,355,78
"356",1,356,80
"357",1,357,83
"358",1,358,85
"359",1,359,85
"360",1,360,88
"361",2,1,88
"362",2,2,90
"363",2,3,93
"364",2,4,95
"365",2,5,98
"366",2,6,101
"367",2,7,104
"368",2,8,107
"369",2,9,109
"370",2,10,112
"371",2,11,115
"372",2,12,118
"373",2,13,121
"374",2,14,124
"375",2,15,127
"376",2,16,130
"377",2,17,133
"378",2,18,136
"379",2,19,139
"380",2,20,142
"381",2,21,145
"382",2,22,148
"383",2,23,151
"384",2,24,154
"385",2,25,157
"386",2,26,160
"387",2,27,162
"388",2,28,165
"389",2,29,168
"390",2,30,170
"391",2,31,173
"392",2,32,175
"393",2,33,178
"394",2,34,180
"395",2,35,182
"396",2,36,184
"397",2,37,186
"398",2,38,188
"399",2,39,190
"400",2,40,192
"401",2,41,193
"402",2,42,195
"403",2,43,196
"404",2,44,197
"405",2,45,198
"406",2,46,199
"407",2,47,200
"408",2,48,200
"409",2,49,201
"410",2,50,201
"411",2,51,201
"412",2,52,201
"413",2,53,201
"414",2,54,200
"415",2,55,200
"416",2,56,199
"417",2,57,198
"418",2,58,197
"419",2,59,196
"420",2,60,195
"421",2,61,193
"422",2,62,192
"423",2,63,190
"424",2,64,188
"425",2,65,186
"426",2,66,184
"427",2,67,182
"428",2,68,179
"429",2,69,177
"430",2,70,174
"431",2,71,172
"432",2,72,169
"433",2,73,166
"434",2,74,163
"435",2,75,160
"436",2,76,157
"437",2,77,154
"438",2,78,150
"439",2,79,147
"440",2,80,144
"441",2,81,140
"442",2,82,137
"443",2,83,134
"444",2,84,130
"445",2,85,127
"446",2,86,123
"447",2,87,120
"448",2,88,116
"449",2,89,113
"450",2,90,109
"451",2,91,106
"452",2,92,102
"453",2,93,99
"454",2,94,96
"455",2,95,92
"456",2,96,89
"457",2,97,86
"458",2,98,83
"459",2,99,79
"460",2,100,76
"461",2,101,73
"462",2,102,70
"463",2,103,67
"464",2,104,64
"465",2,105,62
"466",2,106,59
"467",2,107,56
"468",2,108,54
"469",2,109,51
"470",2,110,49
"471",2,111,46
"472",2,112,44
"473",2,113,41
"474",2,114,39
"475",2,115,37
"476",2,116,35
"477",2,117,33
"478",2,118,31
"479",2,119,29
"480",2,120,27
"481",2,121,26
"482",2,122,24
"483",2,123,22
"484",2,124,21
"485",2,125,19
"486",2,126,18
"487",2,127,17
"488",2,128,15
"489",2,129,14
"490",2,130,13
"491",2,131,12
"492",2,132,11
"493",2,133,10
"494",2,134,9
"495",2,135,8
"496",2,136,7
"497",2,137,7
"498",2,138,6
"499",2,139,5
"500",2,140,5
"501",2,141,4
"502",2,142,4
"503",2,143,3
"504",2,144,3
"505",2,145,2
"506",2,146,2
"507",2,147,2
"508",2,148,2
"509",2,149,1
"510",2,150,1
"511",2,151,1
"512",2,152,1
"513",2,153,1
"514",2,154,1
"515",2,155,1
"516",2,156,1
"517",2,157,1
"518",2,158,1
"519",2,159,1
"520",2,160,2
"521",2,161,2
"522",2,162,2
"523",2,163,2
"524",2,164,2
"525",2,165,3
"526",2,166,3
"527",2,167,3
"528",2,168,4
"529",2,169,4
"530",2,170,4
"531",2,171,5
"532",2,172,5
"533",2,173,5
"534",2,174,6
"535",2,175,6
"536",2,176,6
"537",2,177,7
"538",2,178,7
"539",2,179,8
"540",2,180,8
"541",2,181,8
"542",2,182,9
"543",2,183,9
"544",2,184,9
"545",2,185,10
"546",2,186,10
"547",2,187,11
"548",2,188,11
"549",2,189,11
"550",2,190,12
"551",2,191,12
"552",2,192,12
"553",2,193,12
"554",2,194,13
"555",2,195,13
"556",2,196,13
"557",2,197,14
"558",2,198,14
"559",2,199,14
"560",2,200,14
"561",2,201,15
"562",2,202,15
"563",2,203,15
"564",2,204,15
"565",2,205,15
"566",2,206,16
"567",2,207,16
"568",2,208,16
"569",2,209,16
"570",2,210,16
"571",2,211,16
"572",2,212,17
"573",2,213,17
"574",2,214,17
"575",2,215,17
"576",2,216,17
"577",2,217,17
"578",2,218,17
"579",2,219,17
"580",2,220,18
"581",2,221,18
"582",2,222,18
"583",2,223,18
"584",2,224,18
"585",2,225,18
"586",2,226,18
"587",2,227,19
"588",2,228,19
"589",2,229,19
"590",2,230,19
"591",2,231,19
"592",2,232,19
"593",2,233,20
"594",2,234,20
"595",2,235,20
"596",2,236,20
"597",2,237,20
"598",2,238,20
"599",2,239,21
"600",2,240,21
"601",2,241,21
"602",2,242,21
"603",2,243,21
"604",2,244,21
"605",2,245,21
"606",2,246,22
"607",2,247,22
"608",2,248,22
"609",2,249,22
"610",2,250,22
"611",2,251,22
"612",2,252,22
"613",2,253,22
"614",2,254,22
"615",2,255,23
"616",2,256,23
"617",2,257,23
"618",2,258,23
"619",2,259,23
"620",2,260,23
"621",2,261,23
"622",2,262,23
"623",2,263,22
"624",2,264,22
"625",2,265,22
"626",2,266,22
"627",2,267,22
"628",2,268,22
"629",2,269,22
"630",2,270,22
"631",2,271,22
"632",2,272,21
"633",2,273,21
"634",2,274,21
"635",2,275,21
"636",2,276,21
"637",2,277,20
"638",2,278,20
"639",2,279,20
"640",2,280,20
"641",2,281,19
"642",2,282,19
"643",2,283,19
"644",2,284,19
"645",2,285,18
"646",2,286,18
"647",2,287,18
"648",2,288,18
"649",2,289,18
"650",2,290,17
"651",2,291,17
"652",2,292,17
"653",2,293,17
"654",2,294,17
"655",2,295,17
"656",2,296,17
"657",2,297,17
"658",2,298,16
"659",2,299,16
"660",2,300,16
"661",2,301,17
"662",2,302,17
"663",2,303,17
"664",2,304,17
"665",2,305,17
"666",2,306,17
"667",2,307,17
"668",2,308,18
"669",2,309,18
"670",2,310,18
"671",2,311,19
"672",2,312,19
"673",2,313,19
"674",2,314,20
"675",2,315,20
"676",2,316,21
"677",2,317,21
"678",2,318,22
"679",2,319,23
"680",2,320,23
"681",2,321,24
"682",2,322,25
"683",2,323,26
"684",2,324,27
"685",2,325,28
"686",2,326,28
"687",2,327,29
"688",2,328,31
"689",2,329,32
"690",2,330,33
"691",2,331,34
"692",2,332,35
"693",2,333,36
"694",2,334,38
"695",2,335,39
"696",2,336,40
"697",2,337,42
"698",2,338,43
"699",2,339,45
"700",2,340,46
"701",2,341,48
"702",2,342,49
"703",2,343,51
"704",2,344,53
"705",2,345,55
"706",2,346,57
"707",2,347,58
"708",2,348,60
"709",2,349,62
"710",2,350,64
"711",2,351,67
"712",2,352,69
"713",2,353,71
"714",2,354,73
"715",2,355,75
"716",2,356,78
"717",2,357,80
"718",2,358,83
"719",2,359,85
"720",2,360,85
"721",3,1,90
"722",3,2,93
"723",3,3,95
"724",3,4,98
"725",3,5,101
"726",3,6,104
"727",3,7,107
"728",3,8,109
"729",3,9,112
"730",3,10,115
"731",3,11,118
"732",3,12,121
"733",3,13,124
"734",3,14,127
"735",3,15,130
"736",3,16,133
"737",3,17,136
"738",3,18,139
"739",3,19,142
"740",3,20,145
"741",3,21,148
"742",3,22,151
"743",3,23,154
"744",3,24,157
"745",3,25,160
"746",3,26,162
"747",3,27,165
"748",3,28,168
"749",3,29,170
"750",3,30,173
"751",3,31,175
"752",3,32,178
"753",3,33,180
"754",3,34,182
"755",3,35,184
"756",3,36,186
"757",3,37,188
"758",3,38,190
"759",3,39,192
"760",3,40,193
"761",3,41,195
"762",3,42,196
"763",3,43,197
"764",3,44,198
"765",3,45,199
"766",3,46,200
"767",3,47,200
"768",3,48,201
"769",3,49,201
"770",3,50,201
"771",3,51,201
"772",3,52,201
"773",3,53,200
"774",3,54,200
"775",3,55,199
"776",3,56,198
"777",3,57,197
"778",3,58,196
"779",3,59,195
"780",3,60,193
"781",3,61,192
"782",3,62,190
"783",3,63,188
"784",3,64,186
"785",3,65,184
"786",3,66,182
"787",3,67,179
"788",3,68,177
"789",3,69,174
"790",3,70,172
"791",3,71,169
"792",3,72,166
"793",3,73,163
"794",3,74,160
"795",3,75,157
"796",3,76,154
"797",3,77,150
"798",3,78,147
"799",3,79,144
"800",3,80,140
"801",3,81,137
"802",3,82,134
"803",3,83,130
"804",3,84,127
"805",3,85,123
"806",3,86,120
"807",3,87,116
"808",3,88,113
"809",3,89,109
"810",3,90,106
"811",3,91,102
"812",3,92,99
"813",3,93,96
"814",3,94,92
"815",3,95,89
"816",3,96,86
"817",3,97,83
"818",3,98,79
"819",3,99,76
"820",3,100,73
"821",3,101,70
"822",3,102,67
"823",3,103,64
"824",3,104,62
"825",3,105,59
"826",3,106,56
"827",3,107,54
"828",3,108,51
"829",3,109,49
"830",3,110,46
"831",3,111,44
"832",3,112,41
"833",3,113,39
"834",3,114,37
"835",3,115,35
"836",3,116,33
"837",3,117,31
"838",3,118,29
"839",3,119,27
"840",3,120,26
"841",3,121,24
"842",3,122,22
"843",3,123,21
"844",3,124,19
"845",3,125,18
"846",3,126,17
"847",3,127,15
"848",3,128,14
"849",3,129,13
"850",3,130,12
"851",3,131,11
"852",3,132,10
"853",3,133,9
"854",3,134,8
"855",3,135,7
"856",3,136,7
"857",3,137,6
"858",3,138,5
"859",3,139,5
"860",3,140,4
"861",3,141,4
"862",3,142,3
"863",3,143,3
"864",3,144,2
"865",3,145,2
"866",3,146,2
"867",3,147,2
"868",3,148,1
"869",3,149,1
"870",3,150,1
"871",3,151,1
"872",3,152,1
"873",3,153,1
"874",3,154,1
"875",3,155,1
"876",3,156,1
"877",3,157,1
"878",3,158,1
"879",3,159,2
"880",3,160,2
"881",3,161,2
"882",3,162,2
"883",3,163,2
"884",3,164,3
"885",3,165,3
"886",3,166,3
"887",3,167,4
"888",3,168,4
"889",3,169,4
"890",3,170,5
"891",3,171,5
"892",3,172,5
"893",3,173,6
"894",3,174,6
"895",3,175,6
"896",3,176,7
"897",3,177,7
"898",3,178,8
"899",3,179,8
"900",3,180,8
"901",3,181,9
"902",3,182,9
"903",3,183,9
"904",3,184,10
"905",3,185,10
"906",3,186,11
"907",3,187,11
"908",3,188,11
"909",3,189,12
"910",3,190,12
"911",3,191,12
"912",3,192,12
"913",3,193,13
"914",3,194,13
"915",3,195,13
"916",3,196,14
"917",3,197,14
"918",3,198,14
"919",3,199,14
"920",3,200,15
"921",3,201,15
"922",3,202,15
"923",3,203,15
"924",3,204,15
"925",3,205,16
"926",3,206,16
"927",3,207,16
"928",3,208,16
"929",3,209,16
"930",3,210,16
"931",3,211,17
"932",3,212,17
"933",3,213,17
"934",3,214,17
"935",3,215,17
"936",3,216,17
"937",3,217,17
"938",3,218,17
"939",3,219,18
"940",3,220,18
"941",3,221,18
"942",3,222,18
"943",3,223,18
"944",3,224,18
"945",3,225,18
"946",3,226,19
"947",3,227,19
"948",3,228,19
"949",3,229,19
"950",3,230,19
"951",3,231,19
"952",3,232,20
"953",3,233,20
"954",3,234,20
"955",3,235,20
"956",3,236,20
"957",3,237,20
"958",3,238,21
"959",3,239,21
"960",3,240,21
"961",3,241,21
"962",3,242,21
"963",3,243,21
"964",3,244,21
"965",3,245,22
"966",3,246,22
"967",3,247,22
"968",3,248,22
"969",3,249,22
"970",3,250,22
"971",3,251,22
"972",3,252,22
"973",3,253,22
"974",3,254,23
"975",3,255,23
"976",3,256,23
"977",3,257,23
"978",3,258,23
"979",3,259,23
"980",3,260,23
"981",3,261,23
"982",3,262,22
"983",3,263,22
"984",3,264,22
"985",3,265,22
"986",3,266,22
"987",3,267,22
"988",3,268,22
"989",3,269,22
"990",3,270,22
"991",3,271,21
"992",3,272,21
"993",3,273,21
"994",3,274,21
"995",3,275,21
"996",3,276,20
"997",3,277,20
"998",3,278,20
"999",3,279,20
"1000",3,280,19
"1001",3,281,19
"1002",3,282,19
"1003",3,283,19
"1004",3,284,18
"1005",3,285,18
"1006",3,286,18
"1007",3,287,18
"1008",3,288,18
"1009",3,289,17
"1010",3,290,17
"1011",3,291,17
"1012",3,292,17
"1013",3,293,17
"1014",3,294,17
"1015",3,295,17
"1016",3,296,17
"1017",3,297,16
"1018",3,298,16
"1019",3,299,16
"1020",3,300,17
"1021",3,301,17
"1022",3,302,17
"1023",3,303,17
"1024",3,304,17
"1025",3,305,17
"1026",3,306,17
"1027",3,307,18
"1028",3,308,18
"1029",3,309,18
"1030",3,310,19
"1031",3,311,19
"1032",3,312,19
"1033",3,313,20
"1034",3,314,20
"1035",3,315,21
"1036",3,316,21
"1037",3,317,22
"1038",3,318,23
"1039",3,319,23
"1040",3,320,24
"1041",3,321,25
"1042",3,322,26
"1043",3,323,27
"1044",3,324,28
"1045",3,325,28
"1046",3,326,29
"1047",3,327,31
"1048",3,328,32
"1049",3,329,33
"1050",3,330,34
"1051",3,331,35
"1052",3,332,36
"1053",3,333,38
"1054",3,334,39
"1055",3,335,40
"1056",3,336,42
"1057",3,337,43
"1058",3,338,45
"1059",3,339,46
"1060",3,340,48
"1061",3,341,49
"1062",3,342,51
"1063",3,343,53
"1064",3,344,55
"1065",3,345,57
"1066",3,346,58
"1067",3,347,60
"1068",3,348,62
"1069",3,349,64
"1070",3,350,67
"1071",3,351,69
"1072",3,352,71
"1073",3,353,73
"1074",3,354,75
"1075",3,355,78
"1076",3,356,80
"1077",3,357,83
"1078",3,358,85
"1079",3,359,85
"1080",3,360,88
"1081",4,1,90
"1082",4,2,93
"1083",4,3,95
"1084",4,4,98
"1085",4,5,101
"1086",4,6,104
"1087",4,7,107
"1088",4,8,109
"1089",4,9,112
"1090",4,10,115
"1091",4,11,118
"1092",4,12,121
"1093",4,13,124
"1094",4,14,127
"1095",4,15,130
"1096",4,16,133
"1097",4,17,136
"1098",4,18,139
"1099",4,19,142
"1100",4,20,145
"1101",4,21,148
"1102",4,22,151
"1103",4,23,154
"1104",4,24,157
"1105",4,25,160
"1106",4,26,162
"1107",4,27,165
"1108",4,28,168
"1109",4,29,170
"1110",4,30,173
"1111",4,31,175
"1112",4,32,178
"1113",4,33,180
"1114",4,34,182
"1115",4,35,184
"1116",4,36,186
"1117",4,37,188
"1118",4,38,190
"1119",4,39,192
"1120",4,40,193
"1121",4,41,195
"1122",4,42,196
"1123",4,43,197
"1124",4,44,198
"1125",4,45,199
"1126",4,46,200
"1127",4,47,200
"1128",4,48,201
"1129",4,49,201
"1130",4,50,201
"1131",4,51,201
"1132",4,52,201
"1133",4,53,200
"1134",4,54,200
"1135",4,55,199
"1136",4,56,198
"1137",4,57,197
"1138",4,58,196
"1139",4,59,195
"1140",4,60,193
"1141",4,61,192
"1142",4,62,190
"1143",4,63,188
"1144",4,64,186
"1145",4,65,184
"1146",4,66,182
"1147",4,67,179
"1148",4,68,177
"1149",4,69,174
"1150",4,70,172
"1151",4,71,169
"1152",4,72,166
"1153",4,73,163
"1154",4,74,160
"1155",4,75,157
"1156",4,76,154
"1157",4,77,150
"1158",4,78,147
"1159",4,79,144
"1160",4,80,140
"1161",4,81,137
"1162",4,82,134
"1163",4,83,130
"1164",4,84,127
"1165",4,85,123
"1166",4,86,120
"1167",4,87,116
"1168",4,88,113
"1169",4,89,109
"1170",4,90,106
"1171",4,91,102
"1172",4,92,99
"1173",4,93,96
"1174",4,94,92
"1175",4,95,89
"1176",4,96,86
"1177",4,97,83
"1178",4,98,79
"1179",4,99,76
"1180",4,100,73
"1181",4,101,70
"1182",4,102,67
"1183",4,103,64
"1184",4,104,62
"1185",4,105,59
"1186",4,106,56
"1187",4,107,54
"1188",4,108,51
"1189",4,109,49
"1190",4,110,46
"1191",4,111,44
"1192",4,112,41
"1193",4,113,39
"1194",4,114,37
"1195",4,115,35
"1196",4,116,33
"1197",4,117,31
"1198",4,118,29
"1199",4,119,27
"1200",4,120,26
"1201",4,121,24
"1202",4,122,22
"1203",4,123,21
"1204",4,124,19
"1205",4,125,18
"1206",4,126,17
"1207",4,127,15
"1208",4,128,14
"1209",4,129,13
"1210",4,130,12
"1211",4,131,11
"1212",4,132,10
"1213",4,133,9
"1214",4,134,8
"1215",4,135,7
"1216",4,136,7
"1217",4,137,6
"1218",4,138,5
"1219",4,139,5
"1220",4,140,4
"1221",4,141,4
"1222",4,142,3
"1223",4,143,3
"1224",4,144,2
"1225",4,145,2
"1226",4,146,2
"1227",4,147,2
"1228",4,148,1
"1229",4,149,1
"1230",4,150,1
"1231",4,151,1
"1232",4,152,1
"1233",4,153,1
"1234",4,154,1
"1235",4,155,1
"1236",4,156,1
"1237",4,157,1
"1238",4,158,1
"1239",4,159,2
"1240",4,160,2
"1241",4,161,2
"1242",4,162,2
"1243",4,163,2
"1244",4,164,3
"1245",4,165,3
"1246",4,166,3
"1247",4,167,4
"1248",4,168,4
"1249",4,169,4
"1250",4,170,5
"1251",4,171,5
"1252",4,172,5
"1253",4,173,6
"1254",4,174,6
"1255",4,175,6
"1256",4,176,7
"1257",4,177,7
"1258",4,178,8
"1259",4,179,8
"1260",4,180,8
"1261",4,181,9
"1262",4,182,9
"1263",4,183,9
"1264",4,184,10
"1265",4,185,10
"1266",4,186,11
"1267",4,187,11
"1268",4,188,11
"1269",4,189,12
"1270",4,190,12
"1271",4,191,12
"1272",4,192,12
"1273",4,193,13
"1274",4,194,13
"1275",4,195,13
"1276",4,196,14
"1277",4,197,14
"1278",4,198,14
"1279",4,199,14
"1280",4,200,15
"1281",4,201,15
"1282",4,202,15
"1283",4,203,15
"1284",4,204,15
"1285",4,205,16
"1286",4,206,16
"1287",4,207,16
"1288",4,208,16
"1289",4,209,16
"1290",4,210,16
"1291",4,211,17
"1292",4,212,17
"1293",4,213,17
"1294",4,214,17
"1295",4,215,17
"1296",4,216,17
"1297",4,217,17
"1298",4,218,17
"1299",4,219,18
"1300",4,220,18
"1301",4,221,18
"1302",4,222,18
"1303",4,223,18
"1304",4,224,18
"1305",4,225,18
"1306",4,226,19
"1307",4,227,19
"1308",4,228,19
"1309",4,229,19
"1310",4,230,19
"1311",4,231,19
"1312",4,232,20
"1313",4,233,20
"1314",4,234,20
"1315",4,235,20
"1316",4,236,20
"1317",4,237,20
"1318",4,238,21
"1319",4,239,21
"1320",4,240,21
"1321",4,241,21
"1322",4,242,21
"1323",4,243,21
"1324",4,244,21
"1325",4,245,22
"1326",4,246,22
"1327",4,247,22
"1328",4,248,22
"1329",4,249,22
"1330",4,250,22
"1331",4,251,22
"1332",4,252,22
"1333",4,253,22
"1334",4,254,23
"1335",4,255,23
"1336",4,256,23
"1337",4,257,23
"1338",4,258,23
"1339",4,259,23
"1340",4,260,23
"1341",4,261,23
"1342",4,262,22
"1343",4,263,22
"1344",4,264,22
"1345",4,265,22
"1346",4,266,22
"1347",4,267,22
"1348",4,268,22
"1349",4,269,22
"1350",4,270,22
"1351",4,271,21
"1352",4,272,21
"1353",4,273,21
"1354",4,274,21
"1355",4,275,21
"1356",4,276,20
"1357",4,277,20
"1358",4,278,20
"1359",4,279,20
"1360",4,280,19
"1361",4,281,19
"1362",4,282,19
"1363",4,283,19
"1364",4,284,18
"1365",4,285,18
"1366",4,286,18
"1367",4,287,18
"1368",4,288,18
"1369",4,289,17
"1370",4,290,17
"1371",4,291,17
"1372",4,292,17
"1373",4,293,17
"1374",4,294,17
"1375",4,295,17
"1376",4,296,17
"1377",4,297,16
"1378",4,298,16
"1379",4,299,16
"1380",4,300,17
"1381",4,301,17
"1382",4,302,17
"1383",4,303,17
"1384",4,304,17
"1385",4,305,17
"1386",4,306,17
"1387",4,307,18
"1388",4,308,18
"1389",4,309,18
"1390",4,310,19
"1391",4,311,19
"1392",4,312,19
"1393",4,313,20
"1394",4,314,20
"1395",4,315,21
"1396",4,316,21
"1397",4,317,22
"1398",4,318,23
"1399",4,319,23
"1400",4,320,24
"1401",4,321,25
"1402",4,322,26
"1403",4,323,27
"1404",4,324,28
"1405",4,325,28
"1406",4,326,29
"1407",4,327,31
"1408",4,328,32
"1409",4,329,33
"1410",4,330,34
"1411",4,331,35
"1412",4,332,36
"1413",4,333,38
"1414",4,334,39
"1415",4,335,40
"1416",4,336,42
"1417",4,337,43
"1418",4,338,45
"1419",4,339,46
"1420",4,340,48
"1421",4,341,49
"1422",4,342,51
"1423",4,343,53
"1424",4,344,55
"1425",4,345,57
"1426",4,346,58
"1427",4,347,60
"1428",4,348,62
"1429",4,349,64
"1430",4,350,67
"1431",4,351,69
"1432",4,352,71
"1433",4,353,73
"1434",4,354,75
"1435",4,355,78
"1436",4,356,80
"1437",4,357,83
"1438",4,358,85
"1439",4,359,85
"1440",4,360,88
"1441",5,1,88
"1442",5,2,90
"1443",5,3,93
"1444",5,4,95
"1445",5,5,98
"1446",5,6,101
"1447",5,7,104
"1448",5,8,107
"1449",5,9,109
"1450",5,10,112
"1451",5,11,115
"1452",5,12,118
"1453",5,13,121
"1454",5,14,124
"1455",5,15,127
"1456",5,16,130
"1457",5,17,133
"1458",5,18,136
"1459",5,19,139
"1460",5,20,142
"1461",5,21,145
"1462",5,22,148
"1463",5,23,151
"1464",5,24,154
"1465",5,25,157
"1466",5,26,160
"1467",5,27,162
"1468",5,28,165
"1469",5,29,168
"1470",5,30,170
"1471",5,31,173
"1472",5,32,175
"1473",5,33,178
"1474",5,34,180
"1475",5,35,182
"1476",5,36,184
"1477",5,37,186
"1478",5,38,188
"1479",5,39,190
"1480",5,40,192
"1481",5,41,193
"1482",5,42,195
"1483",5,43,196
"1484",5,44,197
"1485",5,45,198
"1486",5,46,199
"1487",5,47,200
"1488",5,48,200
"1489",5,49,201
"1490",5,50,201
"1491",5,51,201
"1492",5,52,201
"1493",5,53,201
"1494",5,54,200
"1495",5,55,200
"1496",5,56,199
"1497",5,57,198
